"No.","Time","Source","Destination","Protocol","Length","Info"
"5342","31666.993445","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5343","31673.520663","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5344","31677.315289","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5345","31682.081268","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5346","31683.881676","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5347","31687.645237","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5348","31694.306126","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5349","31697.759035","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5350","31704.420368","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5351","31708.130377","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5352","31709.499229","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5353","31714.703448","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5354","31718.517220","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5355","31725.125215","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5356","31728.830041","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5357","31735.438417","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5358","31739.183574","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5359","31743.920207","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5360","31745.760453","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5361","31749.490146","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5362","31756.110158","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5363","31759.569428","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5364","31766.190334","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5365","31769.917661","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5366","31771.292292","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5367","31776.456236","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5368","31780.221993","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5369","31786.812434","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5370","31790.579600","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5371","31797.146792","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5372","31800.925039","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5373","31805.423679","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5374","31807.502860","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5375","31810.958000","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5376","31817.852286","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5377","31821.306534","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5378","31827.943630","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5379","31831.689583","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5380","31833.083006","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5381","31838.216517","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5382","31842.000225","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5383","31848.561680","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5384","31852.355286","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5385","31858.889113","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5386","31862.474551","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5387","31867.236125","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5388","31869.308474","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5389","31872.753037","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5390","31879.576341","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5391","31883.211888","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5392","31889.870104","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5393","31893.553198","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5394","31895.045900","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5395","31900.188310","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5396","31903.894401","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5397","31910.511434","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5398","31913.396829","c2:01:78:a0:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"5399","31914.015540","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5400","31920.785791","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5401","31924.376200","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5402","31929.152113","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5403","31931.110383","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5404","31934.667294","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5405","31941.218822","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5406","31945.027062","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5407","31951.690806","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5408","31955.345988","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5409","31956.849580","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5410","31961.980968","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5411","31965.667912","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5412","31972.292896","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5413","31975.783160","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5414","31982.652412","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5415","31986.138646","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5416","31990.908547","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5417","31992.986493","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5418","31996.405011","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5419","32003.300491","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5420","32006.744822","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5421","32013.413412","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5422","32017.064097","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5423","32018.585379","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5424","32023.701232","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5425","32027.397278","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5426","32034.048731","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5427","32037.475627","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5428","32044.382642","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5429","32047.822470","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5430","32052.626672","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5431","32054.740988","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5432","32058.103357","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5433","32065.091781","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5434","32068.551431","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5435","32075.567613","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5436","32078.911510","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5437","32080.723657","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5438","32085.839108","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5439","32089.211623","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5440","32096.139118","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5441","32099.275471","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5442","32106.477143","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5443","32109.609893","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5444","32114.442781","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5445","32116.825870","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5446","32119.911181","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5447","32127.176198","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5448","32130.255776","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5449","32137.532903","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5450","32140.583411","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5451","32142.450646","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5452","32147.501129","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5453","32150.906667","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5454","32157.869732","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5455","32161.268231","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5456","32168.216702","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5457","32171.365176","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5458","32171.811318","c2:02:59:88:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"5459","32176.129644","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5460","32178.521608","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5461","32181.573078","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5462","32188.892372","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5463","32191.933294","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5464","32199.248518","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5465","32202.315544","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5466","32204.222521","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5467","32209.283537","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5468","32212.623163","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5469","32219.715650","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5470","32223.001437","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5471","32230.081270","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5472","32233.066924","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5473","32237.918688","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5474","32240.393530","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5475","32243.361687","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5476","32250.750953","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5477","32253.691738","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5478","32261.066178","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5479","32264.044267","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5480","32266.033426","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5481","32271.114220","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5482","32274.358945","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5483","32281.448206","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5484","32284.459831","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5485","32291.838639","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5486","32294.817550","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5487","32299.680360","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5488","32302.188134","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5489","32305.091588","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5490","32312.531725","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5491","32315.405239","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5492","32322.884872","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5493","32325.761299","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5494","32328.084897","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5495","32333.125567","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5496","32336.080561","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5497","32343.234107","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5498","32346.194912","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5499","32353.557717","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5500","32356.494017","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5501","32361.382050","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5502","32363.847852","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5503","32364.261845","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5504","32364.261845","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5505","32365.263006","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5506","32365.263006","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5507","32366.766232","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5508","32367.265969","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5509","32367.265969","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5510","32371.266995","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5511","32371.266995","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5512","32374.240519","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5513","32377.100646","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5514","32379.270669","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5515","32379.270669","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5516","32384.598663","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5517","32387.435005","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5518","32389.822548","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5519","32394.875417","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5520","32395.286529","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5521","32395.286529","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5522","32397.761389","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5523","32405.034566","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5524","32407.877033","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5525","32415.370148","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5526","32418.220267","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5527","32423.106622","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5528","32425.741023","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5529","32427.318936","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5530","32427.318936","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5531","32428.485113","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5532","32436.080045","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5533","32438.801220","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5534","32446.366416","c2:01:78:a0:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"5535","32446.377333","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5536","32449.150990","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5537","32451.596588","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5538","32456.595588","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5539","32459.437006","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5540","32466.731653","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5541","32469.537008","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5542","32477.092158","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5543","32479.883442","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5544","32484.786916","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5545","32487.433367","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5546","32490.196671","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5547","32491.331712","fe80::d52e:f184:1366:3ec2","ff02::fb","MDNS","102","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5548","32491.331712","10.0.0.2","224.0.0.251","MDNS","82","Standard query 0x0000 PTR _pgpkey-hkp._tcp.local, ""QM"" question"
"5549","32497.777278","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5550","32500.510685","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5551","32508.089578","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5552","32510.846815","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5553","32513.338293","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5554","32518.359028","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5555","32520.934332","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5556","32528.417679","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5557","32531.267410","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5558","32538.772931","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5559","32541.611854","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5560","32546.509775","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5561","32549.103567","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5562","32551.882109","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5563","32559.455710","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5564","32562.237147","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5565","32569.804368","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5566","32572.584007","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5567","32575.054345","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5568","67116.004215","c2:02:59:88:00:00","Broadcast","ARP","60","Gratuitous ARP for 10.0.0.3 (Reply)"
"5569","67116.014951","c2:02:59:88:00:00","Broadcast","ARP","60","Gratuitous ARP for 10.0.0.3 (Reply)"
"5570","67116.024711","c2:01:78:a0:00:00","Broadcast","ARP","60","Gratuitous ARP for 10.0.0.1 (Reply)"
"5571","67116.035447","c2:01:78:a0:00:00","Broadcast","ARP","60","Gratuitous ARP for 10.0.0.1 (Reply)"
"5572","67116.047159","c2:02:59:88:00:00","Broadcast","ARP","60","Gratuitous ARP for 10.0.0.3 (Reply)"
"5573","67116.057895","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5574","67116.067655","c2:01:78:a0:00:00","Broadcast","ARP","60","Gratuitous ARP for 10.0.0.1 (Reply)"
"5575","67116.068631","c2:02:59:88:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"5576","67116.078391","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5577","67116.089127","c2:01:78:a0:00:00","DEC-MOP-Remote-Console","0x6002","77","DEC DNA Remote Console"
"5578","67118.258373","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5579","67118.269031","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5580","67120.417917","c2:02:59:88:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Victima  Port ID: FastEthernet0/0  "
"5581","67120.423775","c2:01:78:a0:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","355","Device ID: Gateway  Port ID: FastEthernet0/0  "
"5582","67131.258581","c2:02:59:88:00:00","c2:02:59:88:00:00","LOOP","60","Reply"
"5583","67131.320070","c2:01:78:a0:00:00","c2:01:78:a0:00:00","LOOP","60","Reply"
"5584","67151.377855","10.0.0.2","224.0.0.22","IGMPv3","60","Membership Report / Join group 224.0.0.251 for any sources"
"5585","67151.377855","::","ff02::16","ICMPv6","110","Multicast Listener Report Message v2"
"5586","67151.421772","PcsCompu_3c:b5:2b","Broadcast","ARP","60","ARP Announcement for 10.0.0.2"
"5587","67151.466665","10.0.0.2","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"5588","67151.585738","10.0.0.2","224.0.0.251","MDNS","261","Standard query 0x0000 ANY 2.c.e.3.6.6.3.1.4.8.1.f.e.2.5.d.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY luiseduardo-VirtualBox.local, ""QM"" question ANY 2.0.0.10.in-addr.arpa, ""QM"" question A 10.0.0.2 PTR luiseduardo-VirtualBox.local AAAA fe80::d52e:f184:1366:3ec2 PTR luiseduardo-VirtualBox.local"
